storeid,itemid,price,time
225,39,51.9,2020-02-02
870,6,49.12,2020-05-15
413,44,15.59,2020-04-08
375,49,3.46,2020-10-05
62,34,40.84,2020-04-24
975,9,90.66,2020-04-05
857,48,56.78,2020-05-17
750,10,73.72,2020-05-15
123,36,76.22,2020-08-15
669,41,36.24,2020-11-19
82,9,37.85,2020-01-04
280,42,56.54,2020-06-23
520,1,77.96,2020-10-30
361,18,2.37,2020-09-30
604,40,12.74,2020-11-29
301,35,51.83,2020-08-01
378,48,47.88,2020-03-30
223,28,58.04,2020-12-28
794,5,64.68,2020-01-08
523,26,1.77,2020-07-11
613,17,19.52,2020-04-06
595,3,7.29,2020-04-25
113,21,0.44,2020-12-24
867,4,63.22,2020-03-15
823,21,13.37,2020-07-12
87,32,30.79,2020-02-22
871,32,10.6,2020-10-12
51,32,57.85,2020-06-13
11,20,13.24,2020-04-18
203,19,78.78,2020-01-08
221,45,64.52,2020-12-22
275,48,35.64,2020-03-01
61,32,12.75,2020-08-01
179,10,61.49,2020-10-22
183,50,48.11,2020-09-15
367,40,40.52,2020-11-13
387,37,60.34,2020-03-17
121,44,71.94,2020-10-30
43,47,35.81,2020-02-02
899,30,65.16,2020-09-11
511,6,56.25,2020-04-03
117,27,34.99,2020-03-30
976,16,9.92,2020-09-25
353,25,23.55,2020-11-11
20,22,2.31,2020-08-21
39,16,44.95,2020-01-14
839,3,54.7,2020-02-27
222,2,38.04,2020-05-26
776,24,39.39,2020-04-22
165,40,93.11,2020-09-30
491,50,17.81,2020-05-18
516,15,32.27,2020-12-09
220,2,52.32,2020-04-26
816,28,77.58,2020-07-29
145,9,5.58,2020-09-15
845,16,21.12,2020-09-11
340,18,16.45,2020-01-19
959,18,95.21,2020-10-13
885,27,86.03,2020-07-07
835,42,32.13,2020-07-03
9,7,88.69,2020-01-28
958,33,57.94,2020-03-14
370,32,55.24,2020-08-14
160,27,94.76,2020-04-27
735,39,96.07,2020-06-10
236,27,99.09,2020-07-02
762,37,51.19,2020-02-21
52,20,71.19,2020-06-29
755,36,69.0,2020-03-29
981,28,30.59,2020-07-27
366,39,58.22,2020-06-20
349,11,98.94,2020-06-21
146,6,6.93,2020-03-16
680,6,80.31,2020-09-08
2,30,23.26,2020-01-07
643,24,88.25,2020-08-01
951,16,65.23,2020-01-21
277,45,62.85,2020-04-02
70,1,70.33,2020-12-13
475,6,3.83,2020-01-21
405,38,30.96,2020-09-03
794,42,21.21,2020-09-11
154,40,68.19,2020-06-23
984,46,81.06,2020-09-05
382,27,6.62,2020-05-07
381,29,27.88,2020-11-20
496,11,61.07,2020-03-07
969,24,25.41,2020-05-31
497,44,88.07,2020-12-30
795,24,30.56,2020-01-10
791,27,76.15,2020-08-04
741,26,1.89,2020-10-28
653,39,58.49,2020-06-23
641,42,77.83,2020-09-14
559,14,30.55,2020-08-27
483,25,26.47,2020-10-22
707,1,46.31,2020-10-05
348,34,84.14,2020-05-16
16,25,93.94,2020-04-29
69,14,89.89,2020-04-27
841,6,5.3,2020-05-02
548,14,27.4,2020-09-24
24,16,32.55,2020-03-24
417,38,86.15,2020-09-01
576,13,78.75,2020-01-06
329,18,73.78,2020-12-14
794,28,14.37,2020-05-21
12,16,5.68,2020-05-05
98,40,40.7,2020-10-16
650,40,17.21,2020-04-17
773,31,59.56,2020-09-07
894,42,53.56,2020-09-03
563,7,21.25,2020-04-13
894,9,55.55,2020-04-27
647,23,34.99,2020-12-19
842,19,85.73,2020-07-06
400,2,84.9,2020-01-03
47,18,35.99,2020-03-25
478,49,95.28,2020-03-19
745,5,5.38,2020-01-16
759,45,76.86,2020-04-04
422,34,49.61,2020-03-23
239,27,40.72,2020-05-26
391,7,73.5,2020-11-26
741,45,20.69,2020-07-14
471,14,79.35,2020-07-24
79,47,85.84,2020-11-24
710,40,45.81,2020-02-17
223,18,92.27,2020-03-10
342,19,37.83,2020-12-20
22,35,97.13,2020-03-30
432,14,82.13,2020-02-02
859,6,88.19,2020-12-02
578,7,26.76,2020-03-08
30,6,17.08,2020-03-25
126,7,9.03,2020-12-15
826,46,14.18,2020-01-01
434,43,25.4,2020-03-15
321,24,7.11,2020-01-19
193,27,73.2,2020-09-19
863,6,49.32,2020-03-02
798,30,92.78,2020-09-26
883,5,92.64,2020-04-23
152,31,14.63,2020-02-15
390,28,81.89,2020-01-13
245,29,40.73,2020-05-13
101,48,61.78,2020-11-19
263,7,95.98,2020-05-31
379,43,86.33,2020-07-08
829,31,13.82,2020-07-20
570,49,69.1,2020-02-19
645,3,35.97,2020-12-12
65,22,99.81,2020-08-13
283,48,26.23,2020-09-03
18,39,84.3,2020-12-16
518,12,31.97,2020-06-07
243,18,22.02,2020-03-14
37,39,5.21,2020-01-31
571,45,90.33,2020-12-22
668,50,24.32,2020-06-01
360,17,83.0,2020-07-09
741,21,15.25,2020-05-31
61,48,10.33,2020-06-02
176,50,17.46,2020-06-05
100,30,38.31,2020-03-24
106,48,89.64,2020-12-12
607,46,59.54,2020-01-20
927,31,95.78,2020-08-21
692,20,5.83,2020-02-26
76,13,51.5,2020-05-28
853,35,56.62,2020-12-10
464,10,53.75,2020-05-26
513,18,96.59,2020-05-14
438,36,39.53,2020-02-03
733,6,46.79,2020-08-05
998,1,83.93,2020-10-10
519,21,93.54,2020-08-30
129,13,58.6,2020-09-14
718,7,18.71,2020-12-18
713,23,88.85,2020-07-04
851,24,25.69,2020-07-16
756,45,28.24,2020-09-07
489,48,80.73,2020-06-05
276,5,20.61,2020-03-03
343,26,66.31,2020-03-18
884,8,27.59,2020-08-30
991,44,3.11,2020-10-01
570,6,60.79,2020-05-28
468,47,18.68,2020-04-05
32,2,41.65,2020-10-07
598,16,54.04,2020-08-03
47,19,13.83,2020-10-23
470,31,87.88,2020-07-24
352,36,55.78,2020-02-25
693,45,47.73,2020-12-11
620,1,92.06,2020-03-06
397,27,58.13,2020-06-16
678,26,5.22,2020-03-22
570,7,41.78,2020-08-23
249,23,49.5,2020-09-17
92,34,94.41,2020-07-03
657,21,3.64,2020-07-28
23,26,36.72,2020-04-14
709,2,22.0,2020-10-05
1,37,68.55,2020-08-13
164,45,57.17,2020-09-09
190,43,78.59,2020-04-15
92,42,86.1,2020-02-18
877,11,1.3,2020-04-08
353,2,86.05,2020-06-28
947,47,77.63,2020-11-14
96,45,58.11,2020-06-21
850,49,74.57,2020-08-22
463,19,63.11,2020-08-31
592,23,44.6,2020-08-31
302,6,27.52,2020-08-02
895,43,63.28,2020-09-06
639,5,43.76,2020-11-24
154,22,51.9,2020-07-07
304,44,87.46,2020-11-10
25,4,78.69,2020-12-09
805,45,37.1,2020-11-01
888,28,97.24,2020-02-06
678,1,41.97,2020-12-10
170,29,3.62,2020-11-30
920,22,85.9,2020-12-17
910,46,56.67,2020-05-05
951,21,58.25,2020-06-30
213,14,82.59,2020-09-22
532,25,7.95,2020-12-20
807,41,86.83,2020-07-07
41,49,40.43,2020-09-23
520,2,78.77,2020-03-12
805,43,66.42,2020-11-05
608,38,41.35,2020-02-20
11,7,48.89,2020-05-20
971,22,96.38,2020-06-26
350,34,33.16,2020-09-01
75,17,13.26,2020-10-18
147,13,5.58,2020-06-21
445,11,63.9,2020-09-17
840,46,15.34,2020-01-05
503,4,52.05,2020-01-30
221,29,73.8,2020-03-05
300,49,0.53,2020-04-07
828,26,51.78,2020-03-23
836,39,61.03,2020-08-25
879,49,55.48,2020-04-28
416,36,18.28,2020-11-27
872,42,4.8,2020-08-23
788,14,30.22,2020-05-17
407,23,22.79,2020-10-29
390,24,87.77,2020-11-05
645,23,51.08,2020-04-25
845,40,65.65,2020-01-02
413,12,59.25,2020-07-17
170,33,83.22,2020-02-12
107,17,4.5,2020-08-20
117,47,87.09,2020-11-17
538,49,68.77,2020-04-25
560,6,75.18,2020-01-10
742,36,75.9,2020-07-20
487,17,68.91,2020-02-24
377,39,63.55,2020-03-23
870,44,78.56,2020-06-19
35,12,76.35,2020-02-23
641,38,11.04,2020-12-12
923,38,4.15,2020-10-12
497,15,18.18,2020-08-27
789,30,74.02,2020-04-19
863,43,61.34,2020-06-28
942,36,15.55,2020-11-20
888,40,18.71,2020-02-29
235,43,85.58,2020-03-31
179,33,10.24,2020-06-10
274,40,19.55,2020-12-15
429,47,45.92,2020-04-16
468,20,94.55,2020-04-25
371,9,40.09,2020-02-11
590,28,59.94,2020-05-13
116,24,84.22,2020-01-24
984,2,85.22,2020-02-12
120,6,28.4,2020-04-16
188,46,40.38,2020-11-17
292,25,82.88,2020-01-26
93,14,34.84,2020-07-12
649,19,38.73,2020-08-10
368,36,83.73,2020-11-25
810,41,69.28,2020-04-18
798,5,69.33,2020-06-29
484,10,36.92,2020-01-06
919,15,39.26,2020-01-08
486,21,78.12,2020-07-15
361,19,13.09,2020-02-12
855,42,10.65,2020-07-09
852,33,86.45,2020-01-26
966,6,32.3,2020-08-25
273,13,32.26,2020-06-20
250,24,77.06,2020-06-30
629,7,19.59,2020-01-09
385,13,28.01,2020-11-17
104,11,57.62,2020-02-04
502,46,10.9,2020-07-12
193,11,11.61,2020-05-18
716,12,66.64,2020-03-21
338,17,72.37,2020-09-04
121,50,65.61,2020-12-13
298,46,8.51,2020-07-09
338,42,98.91,2020-12-18
677,50,40.91,2020-03-20
649,6,88.84,2020-12-05
843,14,48.84,2020-12-05
541,44,4.21,2020-12-06
656,41,8.43,2020-11-19
399,18,92.61,2020-05-16
638,48,58.77,2020-09-29
993,22,96.55,2020-07-11
708,10,40.39,2020-03-20
748,6,67.85,2020-05-02
279,41,69.84,2020-11-10
832,12,93.56,2020-03-27
556,17,12.5,2020-09-20
40,16,65.21,2020-09-23
512,45,47.07,2020-08-22
168,50,13.08,2020-07-08
638,23,81.16,2020-11-18
493,8,68.13,2020-07-11
493,30,82.06,2020-06-19
810,30,68.45,2020-05-02
339,10,56.63,2020-09-04
388,36,69.08,2020-06-13
260,41,25.1,2020-06-19
699,13,19.24,2020-05-13
258,40,65.9,2020-10-27
444,4,29.71,2020-02-21
347,9,72.02,2020-08-19
110,23,62.34,2020-10-05
739,40,80.53,2020-07-15
863,43,91.92,2020-08-01
507,43,49.89,2020-04-30
786,22,0.41,2020-01-23
850,22,70.74,2020-09-21
823,18,56.79,2020-08-14
170,21,30.17,2020-01-31
430,48,89.18,2020-05-28
193,44,39.18,2020-04-07
301,22,66.53,2020-07-15
355,26,57.71,2020-08-21
686,40,62.47,2020-11-16
958,1,3.13,2020-05-05
113,46,42.36,2020-12-16
342,6,76.54,2020-01-17
977,1,82.11,2020-01-04
553,28,12.87,2020-07-30
872,5,56.4,2020-11-23
111,38,25.95,2020-06-18
779,26,41.49,2020-04-06
993,17,74.26,2020-07-18
752,22,48.67,2020-04-15
6,45,92.04,2020-10-09
837,13,51.93,2020-04-20
466,22,76.19,2020-01-17
329,24,30.02,2020-12-19
239,10,61.94,2020-04-07
41,46,36.54,2020-01-01
141,25,1.13,2020-03-03
997,9,84.41,2020-12-17
918,35,8.16,2020-06-11
576,14,49.48,2020-04-01
608,5,90.14,2020-07-28
455,3,21.55,2020-07-16
675,6,14.66,2020-08-29
945,42,86.63,2020-09-23
925,8,15.98,2020-04-27
88,17,52.25,2020-10-30
864,20,76.6,2020-06-11
502,14,25.47,2020-02-14
427,26,33.7,2020-11-07
915,44,32.94,2020-06-10
12,13,3.71,2020-06-20
652,34,87.97,2020-09-23
969,10,50.47,2020-06-04
724,3,45.4,2020-07-26
294,50,1.74,2020-07-20
43,27,92.5,2020-08-09
453,19,80.75,2020-11-20
700,20,36.35,2020-07-27
284,28,74.48,2020-04-01
769,34,34.16,2020-01-14
682,46,79.39,2020-09-25
765,31,52.65,2020-02-27
344,26,8.31,2020-06-23
347,22,20.34,2020-11-19
245,14,0.15,2020-10-23
66,49,44.49,2020-04-25
177,2,20.67,2020-12-19
966,48,44.4,2020-07-01
341,17,54.2,2020-11-11
535,6,84.97,2020-03-22
901,44,48.0,2020-01-26
663,3,51.97,2020-08-16
431,31,11.71,2020-11-26
61,44,96.32,2020-04-13
497,49,52.64,2020-04-22
591,50,29.16,2020-01-27
457,38,12.77,2020-12-15
364,6,34.48,2020-01-15
258,37,60.95,2020-12-29
803,8,88.1,2020-09-28
218,2,21.78,2020-11-01
728,9,4.14,2020-02-23
717,40,68.51,2020-07-31
429,39,28.35,2020-04-18
615,15,34.98,2020-01-15
911,43,15.74,2020-10-29
747,42,87.87,2020-07-19
930,16,88.73,2020-03-13
973,34,39.16,2020-10-04
169,31,29.56,2020-11-12
449,34,25.66,2020-05-23
97,7,34.37,2020-12-07
517,25,88.54,2020-10-01
246,6,43.94,2020-11-03
546,39,66.68,2020-07-27
404,1,16.43,2020-06-26
412,7,19.31,2020-01-02
299,27,61.28,2020-01-08
2,45,13.78,2020-04-05
870,14,60.43,2020-08-20
352,12,45.55,2020-10-12
109,22,75.05,2020-07-02
608,24,6.63,2020-06-09
237,18,56.08,2020-02-15
953,29,69.34,2020-12-07
979,20,9.4,2020-07-24
439,37,54.09,2020-02-19
739,25,61.52,2020-03-11
498,42,72.68,2020-02-17
515,14,39.42,2020-10-31
297,9,18.66,2020-04-06
700,41,86.06,2020-04-05
699,24,14.21,2020-01-12
851,18,15.77,2020-05-20
191,4,13.72,2020-03-08
922,30,87.78,2020-12-23
827,37,48.41,2020-12-25
278,42,61.86,2020-11-16
411,22,10.17,2020-01-23
902,16,92.56,2020-05-08
164,25,5.05,2020-11-19
599,49,79.69,2020-01-22
526,18,23.71,2020-04-10
99,12,57.69,2020-01-01
380,44,19.0,2020-11-01
360,29,47.23,2020-12-23
803,39,74.44,2020-01-24
450,45,12.85,2020-11-26
434,26,76.21,2020-01-27
351,5,65.44,2020-02-20
714,44,20.65,2020-10-26
608,16,67.07,2020-04-27
35,28,69.15,2020-01-12
673,25,88.52,2020-05-04
868,31,25.53,2020-07-16
81,20,17.95,2020-04-06
386,37,32.79,2020-02-21
9,11,14.27,2020-07-31
352,15,13.6,2020-01-23
581,15,43.89,2020-03-31
267,1,9.39,2020-06-13
51,35,10.97,2020-03-22
480,8,0.47,2020-08-06
798,16,34.4,2020-10-06
973,49,29.71,2020-09-20
726,44,45.53,2020-05-20
291,36,53.29,2020-11-01
259,38,43.55,2020-11-01
283,15,31.6,2020-01-03
574,47,57.67,2020-02-05
335,7,12.82,2020-01-14
128,18,64.34,2020-07-22
840,8,8.77,2020-01-15
283,14,77.56,2020-10-31
175,24,23.39,2020-12-15
728,36,57.49,2020-10-23
596,19,48.23,2020-12-30
455,38,51.65,2020-08-05
527,43,12.06,2020-03-06
101,32,14.72,2020-12-29
949,31,67.99,2020-06-02
404,7,33.68,2020-05-11
754,35,55.17,2020-12-02
641,5,23.76,2020-10-13
548,35,85.75,2020-09-18
533,40,61.53,2020-09-07
840,19,19.94,2020-11-17
659,1,6.0,2020-08-19
895,36,90.86,2020-05-29
447,42,35.0,2020-08-28
354,29,40.13,2020-07-14
126,13,88.01,2020-10-24
446,34,90.81,2020-05-22
573,50,32.79,2020-01-03
932,22,62.41,2020-05-05
383,33,39.09,2020-05-27
474,14,54.44,2020-03-18
206,4,10.54,2020-12-08
624,48,35.99,2020-02-18
180,19,33.06,2020-10-10
165,47,31.15,2020-10-24
995,18,38.16,2020-03-16
175,28,64.53,2020-01-25
74,8,43.33,2020-03-29
403,41,84.07,2020-09-09
796,10,41.53,2020-04-15
293,31,53.56,2020-08-05
795,31,59.69,2020-07-12
825,17,75.12,2020-06-22
837,19,64.31,2020-05-23
767,1,95.23,2020-09-07
305,39,83.42,2020-06-13
552,34,67.53,2020-12-03
97,26,4.86,2020-02-16
199,18,11.51,2020-07-01
681,31,51.27,2020-04-18
784,2,37.94,2020-06-28
551,7,12.58,2020-12-29
86,46,91.13,2020-04-17
813,32,30.56,2020-05-22
692,10,97.76,2020-09-21
970,41,94.53,2020-07-03
458,34,24.24,2020-11-08
638,43,18.41,2020-08-08
526,41,47.21,2020-01-01
574,46,86.0,2020-06-15
902,50,5.95,2020-03-28
837,26,56.69,2020-06-03
30,29,74.21,2020-03-14
863,19,72.13,2020-01-19
839,42,65.89,2020-05-06
456,31,38.57,2020-09-24
78,32,57.82,2020-04-03
177,44,24.73,2020-03-21
355,14,47.97,2020-11-12
376,45,51.71,2020-11-08
987,35,77.25,2020-06-05
408,4,65.58,2020-03-29
680,1,93.8,2020-03-26
541,1,41.46,2020-04-07
663,20,61.49,2020-09-18
152,41,86.93,2020-01-08
190,45,90.93,2020-07-04
606,18,0.46,2020-06-21
898,8,23.28,2020-10-11
334,22,86.79,2020-08-13
309,5,26.81,2020-07-23
865,6,50.42,2020-05-12
117,49,4.15,2020-01-19
834,33,36.94,2020-04-27
178,32,15.71,2020-11-25
116,4,14.08,2020-02-02
743,12,53.67,2020-08-04
399,17,12.58,2020-02-28
329,21,74.47,2020-07-09
381,32,85.72,2020-11-10
716,27,91.25,2020-02-20
537,5,28.85,2020-12-12
45,33,81.34,2020-04-12
304,18,94.79,2020-01-23
252,30,38.77,2020-09-19
700,5,48.34,2020-10-30
278,48,76.44,2020-07-23
941,16,68.94,2020-08-22
38,41,89.58,2020-04-21
212,13,51.85,2020-07-20
347,36,78.5,2020-05-27
633,6,56.49,2020-02-01
588,20,27.12,2020-09-07
815,6,73.43,2020-06-03
816,33,42.93,2020-01-20
653,8,80.28,2020-01-09
259,48,9.85,2020-03-09
152,1,72.9,2020-08-13
978,9,74.71,2020-11-17
315,49,77.82,2020-07-08
624,1,47.85,2020-09-10
103,4,51.1,2020-03-29
78,31,29.64,2020-04-03
26,18,62.86,2020-02-26
233,29,13.73,2020-06-23
343,9,91.4,2020-12-23
57,4,83.61,2020-05-17
127,36,24.21,2020-04-18
444,25,65.12,2020-01-16
527,36,60.72,2020-02-09
387,16,20.58,2020-08-09
733,18,38.04,2020-08-01
760,23,14.5,2020-03-13
923,45,49.37,2020-01-11
186,11,16.38,2020-02-07
437,45,75.28,2020-09-07
600,20,74.97,2020-09-07
883,45,96.37,2020-08-03
281,48,98.93,2020-02-06
542,42,97.21,2020-10-31
973,3,74.95,2020-03-04
142,37,61.08,2020-11-23
165,40,97.9,2020-06-27
588,10,53.12,2020-06-16
341,6,49.34,2020-09-13
84,13,77.45,2020-02-21
50,43,68.63,2020-02-13
228,10,93.15,2020-10-07
98,15,31.08,2020-01-09
483,44,16.21,2020-03-21
807,28,41.96,2020-07-17
489,42,28.78,2020-11-19
745,33,29.36,2020-10-15
283,49,57.72,2020-11-25
183,16,62.13,2020-12-04
822,10,95.69,2020-07-28
689,22,33.35,2020-01-22
893,12,16.93,2020-04-14
743,45,80.61,2020-04-29
795,33,56.98,2020-02-18
92,41,25.22,2020-09-24
732,19,30.36,2020-11-18
932,34,81.9,2020-07-06
742,2,4.89,2020-12-13
200,37,42.01,2020-07-28
773,29,78.12,2020-04-14
455,19,50.2,2020-12-12
66,7,59.57,2020-03-21
646,4,21.71,2020-06-10
970,38,91.02,2020-10-08
924,37,20.68,2020-10-01
278,46,74.23,2020-06-28
163,34,8.26,2020-11-06
332,32,13.49,2020-08-29
655,27,62.76,2020-07-23
112,20,66.2,2020-08-17
273,17,73.48,2020-10-21
116,33,25.58,2020-12-24
119,37,13.08,2020-08-29
207,44,77.91,2020-12-22
327,3,75.32,2020-07-01
839,19,8.59,2020-09-06
256,19,89.97,2020-10-01
967,31,62.55,2020-12-19
976,5,0.44,2020-09-14
705,14,66.77,2020-09-13
820,36,5.36,2020-07-15
489,36,48.16,2020-04-19
873,20,87.88,2020-09-25
470,2,82.4,2020-04-01
897,3,30.76,2020-06-04
330,4,60.59,2020-02-22
876,13,47.78,2020-05-28
504,2,81.35,2020-06-02
259,34,10.36,2020-01-18
947,35,38.72,2020-03-25
318,11,3.89,2020-08-27
661,26,89.86,2020-11-21
231,5,8.53,2020-11-10
60,23,49.89,2020-10-10
875,9,14.05,2020-07-29
230,12,19.41,2020-05-10
690,4,81.11,2020-12-08
378,18,23.65,2020-07-18
502,50,36.28,2020-04-23
575,22,45.79,2020-05-23
976,46,39.81,2020-01-14
818,45,75.29,2020-10-05
170,28,68.4,2020-01-10
308,24,55.68,2020-01-27
201,21,93.28,2020-07-24
121,29,57.69,2020-01-21
147,35,47.37,2020-08-14
748,2,32.9,2020-06-23
884,2,95.84,2020-09-26
283,37,85.41,2020-02-06
504,32,72.73,2020-10-19
365,36,59.5,2020-11-16
177,40,68.93,2020-02-11
325,4,22.05,2020-10-30
917,26,14.42,2020-06-13
331,10,94.08,2020-01-09
498,25,11.58,2020-02-12
814,33,74.07,2020-01-14
101,12,40.37,2020-01-06
843,24,73.04,2020-09-27
804,1,72.22,2020-12-16
96,10,74.87,2020-11-02
728,22,63.45,2020-05-24
867,43,4.87,2020-09-06
854,24,61.66,2020-04-24
217,19,35.35,2020-11-23
357,29,96.61,2020-01-08
625,16,9.36,2020-02-14
657,24,29.56,2020-03-28
930,8,96.4,2020-10-20
456,35,21.49,2020-10-25
608,42,51.88,2020-02-03
269,3,28.64,2020-02-03
763,38,52.05,2020-07-04
566,1,86.45,2020-11-28
619,48,1.07,2020-03-12
844,30,54.01,2020-09-27
145,24,81.67,2020-04-11
106,23,26.58,2020-01-13
822,5,31.83,2020-02-20
110,43,37.11,2020-07-29
665,33,37.0,2020-12-17
672,48,47.3,2020-04-19
90,20,70.29,2020-06-03
268,46,97.49,2020-01-16
877,47,75.54,2020-01-19
556,5,28.34,2020-05-05
334,12,3.01,2020-09-09
954,30,64.18,2020-08-21
62,29,28.89,2020-11-16
310,23,90.02,2020-08-02
409,29,41.13,2020-10-09
813,50,33.72,2020-01-17
306,2,74.79,2020-09-19
480,34,93.24,2020-05-05
845,17,87.24,2020-09-23
867,30,44.86,2020-02-07
644,41,86.08,2020-08-09
145,18,76.19,2020-09-30
978,3,44.12,2020-04-25
14,42,26.57,2020-07-24
382,25,87.4,2020-01-25
559,33,65.87,2020-09-20
66,25,87.14,2020-04-24
700,28,13.98,2020-01-20
483,10,40.6,2020-01-05
526,14,96.1,2020-07-14
922,38,62.0,2020-06-23
372,4,80.11,2020-07-23
159,44,44.3,2020-04-18
176,1,45.17,2020-05-31
130,46,43.74,2020-08-08
800,11,64.31,2020-02-26
469,9,22.04,2020-07-01
406,9,62.85,2020-02-28
277,15,62.8,2020-03-02
948,43,48.43,2020-02-17
689,20,74.05,2020-04-18
53,43,6.15,2020-12-19
684,43,11.92,2020-04-07
31,25,67.11,2020-01-29
901,38,62.51,2020-05-04
543,25,92.59,2020-02-03
39,25,22.32,2020-12-09
178,9,27.62,2020-02-20
21,13,9.78,2020-10-18
294,24,9.6,2020-06-08
579,10,70.71,2020-10-08
758,1,34.7,2020-02-19
353,43,96.47,2020-02-25
891,6,87.64,2020-10-28
177,5,78.24,2020-08-17
19,45,90.09,2020-12-30
731,27,90.02,2020-10-24
631,12,8.2,2020-04-07
852,8,97.67,2020-06-28
513,26,30.17,2020-06-27
590,37,29.75,2020-01-11
548,44,70.82,2020-07-22
200,13,50.41,2020-08-22
937,33,70.27,2020-05-10
991,24,82.72,2020-10-31
254,50,13.16,2020-06-06
260,39,54.77,2020-03-11
69,35,88.86,2020-01-19
295,5,39.81,2020-10-29
718,12,25.7,2020-07-24
811,6,14.79,2020-02-16
673,18,80.5,2020-09-08
627,41,46.64,2020-06-15
922,21,72.33,2020-10-22
576,32,95.66,2020-07-01
226,1,8.4,2020-11-14
354,16,89.02,2020-11-09
793,6,70.24,2020-12-02
514,42,19.03,2020-08-25
592,47,22.43,2020-11-08
619,24,17.88,2020-09-29
391,21,96.51,2020-05-05
944,2,89.07,2020-07-23
540,10,87.83,2020-08-14
296,38,81.79,2020-12-27
992,7,62.54,2020-12-30
804,5,53.7,2020-05-11
981,23,45.68,2020-02-06
539,23,33.78,2020-08-29
44,23,13.37,2020-09-22
710,48,89.45,2020-02-15
157,1,41.69,2020-12-02
857,20,57.92,2020-01-28
862,37,22.52,2020-04-17
635,48,31.28,2020-03-15
259,9,12.95,2020-07-17
819,45,6.94,2020-12-03
282,27,93.98,2020-06-12
293,37,95.91,2020-09-19
174,38,69.31,2020-02-29
592,11,15.59,2020-12-24
69,14,73.12,2020-03-11
136,13,44.23,2020-03-14
150,15,4.95,2020-02-25
945,4,73.21,2020-06-03
696,41,56.82,2020-10-22
192,26,49.66,2020-08-07
582,26,25.21,2020-09-04
261,41,69.11,2020-05-06
228,6,5.86,2020-07-08
478,29,64.58,2020-07-09
315,24,8.76,2020-05-20
905,44,80.75,2020-02-11
973,11,45.29,2020-11-26
817,36,88.81,2020-08-27
60,36,15.33,2020-07-27
137,8,97.85,2020-06-28
657,35,47.31,2020-08-25
892,17,17.81,2020-01-23
807,3,36.1,2020-11-13
103,35,3.86,2020-10-28
90,15,35.13,2020-09-09
339,46,47.91,2020-01-23
628,23,49.19,2020-04-20
288,1,48.91,2020-02-07
451,39,72.52,2020-06-15
679,4,63.79,2020-12-08
27,48,62.62,2020-07-24
448,2,59.2,2020-06-18
654,9,9.67,2020-01-05
457,49,91.47,2020-08-11
676,7,3.38,2020-10-21
962,32,47.38,2020-11-25
263,10,73.17,2020-02-14
563,48,45.37,2020-06-22
795,5,99.58,2020-05-11
127,30,58.29,2020-08-16
25,49,36.89,2020-10-15
372,28,94.61,2020-01-07
599,46,79.5,2020-11-09
970,21,40.32,2020-10-30
136,23,70.17,2020-08-20
704,2,7.68,2020-08-04
475,9,74.08,2020-06-30
77,42,22.14,2020-09-14
979,25,77.53,2020-07-21
708,22,2.72,2020-07-05
199,41,43.36,2020-08-10
112,18,28.42,2020-11-05
433,2,5.98,2020-04-02
623,20,18.77,2020-07-11
944,36,23.13,2020-04-26
85,23,19.84,2020-09-24
258,40,39.36,2020-03-13
690,6,15.47,2020-06-04
553,5,64.94,2020-03-13
574,38,42.34,2020-04-21
724,43,66.39,2020-04-10
330,43,26.46,2020-11-27
833,37,69.55,2020-01-18
208,2,94.17,2020-01-07
29,30,91.61,2020-09-13
577,25,29.5,2020-04-28
752,1,80.75,2020-10-12
445,24,60.23,2020-06-23
78,41,63.51,2020-09-30
13,4,99.05,2020-06-18
620,14,54.92,2020-02-11
448,36,59.06,2020-04-06
179,33,37.74,2020-08-05
760,11,6.27,2020-08-16
779,41,7.38,2020-10-31
146,48,95.28,2020-03-13
814,18,9.86,2020-07-10
911,45,63.3,2020-09-08
213,19,32.46,2020-08-19
802,14,22.37,2020-12-07
536,15,89.63,2020-01-03
973,18,16.21,2020-05-18
267,29,95.84,2020-07-20
315,17,24.17,2020-06-28
752,22,29.36,2020-10-03
944,38,96.17,2020-06-02
673,42,67.95,2020-05-14
449,14,13.01,2020-01-09
210,46,88.59,2020-02-19
310,16,41.33,2020-09-30
964,12,89.7,2020-05-20
941,15,49.82,2020-09-20
291,10,91.26,2020-11-24
580,6,23.65,2020-09-17
905,33,21.41,2020-08-19
420,15,81.61,2020-11-27
135,35,4.22,2020-12-25
715,10,30.95,2020-04-05
116,33,37.79,2020-05-17
748,22,82.49,2020-05-25
42,12,4.39,2020-03-31
854,33,36.73,2020-08-02
395,21,94.84,2020-09-13
228,1,42.98,2020-01-05
809,18,8.16,2020-10-22
614,50,7.77,2020-12-11
666,36,59.62,2020-12-02
525,29,50.08,2020-11-07
776,22,87.79,2020-05-29
670,1,85.0,2020-07-09
322,7,80.21,2020-07-15
228,32,40.71,2020-06-23
112,25,9.33,2020-08-11
218,2,22.27,2020-07-31
166,38,6.86,2020-11-25
726,34,8.48,2020-10-05
344,21,59.5,2020-04-30
443,27,52.11,2020-01-08
520,37,57.79,2020-11-08
367,47,41.31,2020-08-28
770,2,72.34,2020-01-07
34,40,7.72,2020-01-28
12,32,18.71,2020-02-23
127,10,4.58,2020-06-19
366,17,47.27,2020-04-27
436,42,92.39,2020-03-26
89,48,92.65,2020-05-31
